,game_name,platform,main_genre,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,main_genres_labeled,platform_labeled
2751,Star Trek: Shattered Universe,"PlayStation, Xbox",Sci-Fi,Starsphere Interactive,TDK Mediactive,1,0,2004,1,1,0.3465909090909091,0.6170212765957448,0.0,0.09368504154344963,0,874,1758,10,42
2752,Winter Sports 2: The Next Challenge,Xbox,Sports,49Games,Conspiracy Entertainment,1,0,2008,11,1,0.34090909090909094,0.7012011581983197,0.0,0.6631653562348107,1,196,33,13,45
2753,Deca Sports 3,Wii,General,Hudson,Hudson Entertainment,2,0,2010,10,1,0.34090909090909094,0.7012011581983197,0.0,0.0,1,445,872,5,43
2754,Rugby 18,PlayStation,Sports,Koch Media,Bigben Interactive,2,0,2017,10,1,0.34090909090909094,0.3510638297872341,0.0,0.0409940725207877,1,113,1012,13,39
2755,Legacy: Dark Shadows,PC,Adventure,Razbor Studios,Tri Synergy,1,0,2004,11,3,0.34090909090909094,0.3510638297872341,0.0,0.028909541466414345,1,931,1509,2,31
2756,Planet of the Apes,PC,Action,Visiware Studios,Ubisoft,1,0,2001,9,3,0.34090909090909094,0.3936170212765958,0.0,0.028909541466414345,1,948,2048,0,31
2757,Wayward Manor,PC,Action,Moonshark,Moonshark,1,0,2014,7,3,0.34090909090909094,0.4361702127659576,0.0,0.07674468319416462,1,592,1213,0,31
2758,Things on Wheels,Xbox,Arcade,Load Inc.,Focus Home Interactive,4,1,2010,5,1,0.34090909090909094,0.6063829787234043,0.0,0.04533001721828965,1,332,1069,3,45
2759,Cyberball 2072,Xbox,General,Digital Eclipse,Midway,2,1,2007,9,1,0.34090909090909094,0.8297872340425533,0.0,0.1011833951324502,1,578,506,5,45
2760,XIII (Remake),"PC, PlayStation, Xbox",Action,PlayMagic Ltd,Microids,1,0,2020,11,4,0.2613636363636364,0.31205673758865254,0.0,0.07910330360370366,0,575,1421,0,35
2761,Transformers: Cybertron Adventures,Wii,Action,Next Level Games,Activision,1,0,2010,6,3,0.34090909090909094,0.6382978723404256,0.06666666666666667,0.09697801041242755,1,41,1270,0,43
2762,25 to Life,"PC, PlayStation, Xbox",Action,Ritual Entertainment,Eidos Interactive,16,1,2006,1,4,0.32575757575757575,0.5921985815602838,0.027777777777777776,0.1622852924304358,0,289,1557,0,35
2763,Arcania: Fall of Setarrif,PC,General,Spellbound,Nordic Games Publishing,1,0,2011,10,3,0.34090909090909094,0.17021276595744683,0.0,0.051027358697799084,1,640,1734,5,31
2764,Mana Khemia: Student Alliance,PlayStation,General,Gust,NIS America,1,0,2009,3,2,0.34090909090909094,0.6702127659574468,0.0,0.2572511067855924,1,608,807,5,39
2765,Damnation,"PC, PlayStation, Xbox",Action,Blue Omega,Codemasters,1,0,2009,5,4,0.30303030303030304,0.4148936170212767,0.0,0.14427307679770138,0,190,265,0,35
2766,Wacky Races: Crash & Dash,"Nintendo, Wii",Arcade,Farmind Ltd,Eidos Interactive,4,1,2008,6,1,0.3295454545454546,0.6170212765957448,0.0,0.031161718984265264,0,289,644,3,18
2767,One Way Trip,PlayStation,Action,Beret Applications LLC,Beret Applications LLC,1,0,2016,8,4,0.34090909090909094,0.4255319148936171,0.08333333333333333,0.015580859492132632,1,104,199,0,39
2768,Alien Blast: The Encounter,PC,Action,Made by Kiddies,Strategy First,4,1,2004,2,3,0.34090909090909094,0.3829787234042554,0.0,0.07773902601471837,1,852,1103,0,31
2769,Robot Arena,PC,General,Gabriel Interactive,WizardWorks,2,0,2001,4,1,0.34090909090909094,0.7127659574468086,0.14285714285714285,0.1825232487197027,1,1001,720,5,31
2770,Rally Challenge 2000,Nintendo,Racing,Europress,SouthPeak Games,4,1,2000,6,1,0.34090909090909094,0.6063829787234043,0.0,0.04533001721828965,1,830,617,8,0
2771,Emergency Heroes,Wii,Arcade,Ubisoft Barcelona,Ubisoft,2,0,2008,5,2,0.34090909090909094,0.521276595744681,0.0,0.09069553035050477,1,948,1982,3,43
2772,7554,PC,Action,Emobi Games,Emobi Games,1,0,2012,7,3,0.34090909090909094,0.7340425531914895,0.0,0.3858336653997057,1,293,596,0,31
2773,GT Pro Series,Wii,Racing,MTO,Ubisoft,1,0,2006,11,1,0.34090909090909094,0.44680851063829796,0.0,0.09503296914857776,1,948,1095,8,43
2774,Timeline (2000),PC,Action,Timeline Computer Entertainment,Eidos Interactive,1,0,2000,11,1,0.34090909090909094,0.5106382978723405,0.0,0.6631653562348107,1,289,1920,0,31
2775,MotionSports Adrenaline,Xbox,General,Ubisoft Vancouver,Ubisoft,1,0,2011,11,1,0.34090909090909094,0.6489361702127661,0.0,0.04533001721828965,1,948,1998,5,45
2776,"Harry Potter and the Deathly Hallows, Part 1","PlayStation, Wii, Xbox",Action,Electronic Arts,Electronic Arts,1,0,2010,11,3,0.3181818181818182,0.39007092198581567,0.007936507936507936,0.07763616961865183,0,290,594,0,41
2777,Gungrave VR,PlayStation,Action,IGGYMOB,XSEED Games,1,0,2018,12,3,0.34090909090909094,0.4148936170212767,0.0625,0.06235867052388231,1,1010,888,0,39
2778,JASF: Jane's Advanced Strike Fighters,PlayStation,Action,Trickstar Games,Maximum Family Games,16,1,2011,11,3,0.34090909090909094,0.45744680851063835,0.0,0.05699522995100055,1,555,1952,0,39
2779,Taito Legends Power-Up,PlayStation,Miscellaneous,Empire Oxford,Destineer,2,0,2007,5,1,0.34090909090909094,0.8510638297872343,0.0,0.0460254622165415,1,244,598,6,39
2780,Rapala Tournament Fishing!,Wii,Sports,MagicWand,Activision,1,0,2006,11,1,0.34090909090909094,0.5319148936170214,0.0,0.08088290514845942,1,41,1111,13,43
2781,DARK,"PC, Xbox",General,Kalypso,Kalypso,1,0,2013,7,4,0.32386363636363635,0.40957446808510645,0.0,0.15920597835091138,0,495,991,5,38
2782,Lets Fish! Hooked On,PlayStation,Sports,SIMS,Wired Productions,1,0,2013,1,1,0.34090909090909094,0.6595744680851064,0.0,0.6631653562348107,1,999,1608,13,39
2783,Brigade E5: New Jagged Union,PC,General,Apeiron,Strategy First,1,0,2006,10,4,0.34090909090909094,0.6914893617021277,0.0,0.2521503388130502,1,852,105,5,31
2784,Turtle Tale,Nintendo,Action,Saturnine Games,Saturnine Games,1,0,2014,5,1,0.34090909090909094,0.7012011581983197,0.0,0.6631653562348107,1,785,1633,0,0
2785,Street Supremacy,PlayStation,Racing,Genki,Konami,2,0,2006,2,1,0.34090909090909094,0.7340425531914895,0.0,0.06044002295771953,1,507,762,8,39
2786,Street Power Soccer,PlayStation,Arcade,SFL Interactive,Maximum Games,2,0,2020,8,1,0.34090909090909094,0.7012011581983197,0.0,0.0,1,556,1607,3,39
2787,Dragon's Lair,Xbox,Action,Digital Leisure Inc.,Digital Leisure Inc.,1,0,2012,5,2,0.34090909090909094,0.6063829787234043,0.0,0.12956504335786395,1,255,513,0,45
2788,American Idol,PlayStation,Miscellaneous,Hothouse Creations,Codemasters,4,1,2003,11,1,0.34090909090909094,0.47872340425531923,0.0,0.0554160059499586,1,190,869,6,39
2789,101-in-1 Sports Party Megamix,Wii,General,Nordcurrent,Atlus,1,0,2011,1,2,0.34090909090909094,0.7012011581983197,0.14285714285714285,0.6631653562348107,1,81,1298,5,43
2790,Mall Tycoon,PC,Strategy,"Holistic Design, Inc.",Take-Two Interactive,1,0,2002,2,1,0.34090909090909094,0.46808510638297884,0.1,0.02977018383031975,1,879,859,14,31
2791,Duke Nukem: Manhattan Project,Xbox,Action,3D Realms,Microsoft Game Studios,1,0,2010,6,4,0.34090909090909094,0.7127659574468086,0.0,0.15348936638832925,1,577,27,0,45
2792,0 Day Attack on Earth,Xbox,Action,Gulti,Square Enix,1,0,2009,12,2,0.34090909090909094,0.4361702127659576,0.0,0.06740242095704951,1,840,804,0,45
2793,Dollhouse,PlayStation,General,Creazn,Soedesco,8,1,2019,5,4,0.34090909090909094,0.4361702127659576,0.0,0.06740242095704951,1,824,422,5,39
2794,Way of the Dogg,Xbox,Action,Echo Peak,505 Games,1,0,2013,5,3,0.34090909090909094,0.2872340425531915,0.0,0.08029243723840257,1,22,576,0,45
2795,4PM,PC,General,Bojan Brbora,4PM GAME,1,0,2014,7,3,0.34090909090909094,0.4148936170212767,0.0,0.06084108290656757,1,21,276,5,31
2796,WWII Aces,Wii,Simulation,Arcade Moon,Destineer,2,0,2008,3,3,0.34090909090909094,0.5425531914893619,0.0,0.06927000743744825,1,244,112,12,43
2797,Delta Force: Xtreme 2,PC,Action,NovaLogic,NovaLogic,1,0,2009,5,3,0.3295454545454546,0.4893617021276597,0.0,0.19411855583228776,1,643,1303,0,31
2798,Slain!,PC,Action,Wolf Brew Games,Digerati Distribution,1,0,2016,3,3,0.3295454545454546,0.5319148936170214,0.0,0.1681002258753668,1,249,2107,0,31
2799,Alekhine's Gun,"PC, PlayStation",General,Maximum Games,Maximum Games,1,0,2016,3,3,0.3068181818181819,0.4202127659574469,0.0,0.1494291359227978,0,556,1136,5,32
2800,Tank Beat,Nintendo,Action,MileStone Inc.,O3 Entertainment,4,1,2007,6,2,0.3295454545454546,0.5425531914893619,0.08333333333333333,0.6631653562348107,1,649,1180,0,0
2801,The Polar Express,"Old Platform, PlayStation",Action Adventure,Blue Tongue Entertainment,THQ,1,0,2004,11,1,0.32386363636363635,0.547872340425532,0.0,0.07488686759325447,0,875,268,1,25
2802,Around the World in 80 Days,Nintendo,Action Adventure,Saffire,Hip Games,1,0,2004,7,1,0.3295454545454546,0.6276595744680852,0.0,0.030683641477694337,1,439,1621,1,0
2803,Naval Assault: The Killing Tide,Xbox,Simulation,Artech Studios,505 Games,4,1,2010,6,3,0.3295454545454546,0.44680851063829796,0.0,0.030220011478859766,1,22,128,12,45
2804,The Chaos Engine (2013),PC,Action,Abstraction Games,Mastertronic,1,0,2013,8,3,0.3295454545454546,0.7659574468085107,0.0,0.1970896954005958,1,550,55,0,31
2805,Space Raiders,Old Platform,Action,Taito Corporation,Mastiff,2,0,2004,4,3,0.3295454545454546,0.6276595744680852,0.0,0.04533001721828965,0,551,1842,0,20
2806,Dr. Seuss' The Cat in the Hat,Nintendo,Action,Digital Eclipse,VU Games,1,0,2003,11,1,0.3295454545454546,0.7012011581983197,0.0,0.016082002329426522,1,956,506,0,0
2807,Ace Banana,PlayStation,Action,TVR,Oasis Games,1,0,2016,10,2,0.3295454545454546,0.4255319148936171,0.0,0.07483040462865877,1,652,1840,0,39
2808,Screwjumper!,Xbox,Action,Frozen Codebase,THQ,4,1,2007,11,2,0.3295454545454546,0.3297872340425532,0.0,0.042746422463250416,1,875,693,0,45
2809,Chronus Arc,Nintendo,Role-Playing,Kemco,Kemco,1,0,2015,10,2,0.3295454545454546,0.6170212765957448,0.0,0.6631653562348107,1,498,998,9,0
2810,Emergency Mayhem,Wii,Arcade,Supersonic Software,Codemasters,4,1,2008,4,3,0.3295454545454546,0.4255319148936171,0.0,0.015341820738847168,1,190,1813,3,43
2811,Protothea,Wii,Action,Digital Builders,Ubisoft,1,0,2008,6,1,0.3295454545454546,0.7012011581983197,0.0,0.6631653562348107,1,948,503,0,43
2812,Psychotoxic,PC,Action,NuClearVision,Whiptail Interactive,1,0,2005,2,4,0.3295454545454546,0.4148936170212767,0.06666666666666667,0.028097262491328552,1,991,1307,0,31
2813,ShellShock 2: Blood Trails,"PC, PlayStation, Xbox",Action,Rebellion,Eidos Interactive,1,0,2009,2,4,0.27272727272727276,0.5283687943262413,0.0,0.15137541830639625,0,289,1520,0,35
2814,Underground Pool,Nintendo,Sports,FrontLine Studios,UFO Interactive,4,1,2007,1,1,0.3295454545454546,0.7012011581983197,0.0,0.6631653562348107,1,945,689,13,0
2815,Freedom: First Resistance,PC,General,Red Storm Entertainment,Red Storm Entertainment,1,0,2000,12,3,0.3295454545454546,0.3936170212765958,0.07692307692307693,0.015341820738847168,1,744,1530,5,31
2816,Eureka Seven Vol. 2: The New Vision,PlayStation,Action,Namco Bandai Games America,Namco Bandai Games America,1,0,2007,4,3,0.3295454545454546,0.7765957446808511,0.0,0.6631653562348107,1,614,1242,0,39
2817,Farming Simulator,"PlayStation, Xbox",General,Giants Software,Focus Home Interactive,1,0,2013,11,1,0.2897727272727273,0.45212765957446815,0.058823529411764705,0.10383485214777716,0,332,775,5,42
2818,Inner Chains,PC,Action,Telepaths Tree,IMGN.PRO,1,0,2017,5,3,0.3295454545454546,0.4893617021276597,0.0,0.07875947347427203,1,456,1872,0,31
2819,The Warriors: Street Brawl,Xbox,Action,CXTM,Paramount Digital Entertainment,4,1,2009,9,3,0.3295454545454546,0.6489361702127661,0.0,0.07333387806037556,1,682,316,0,45
2820,Brain Boost: Gamma Wave,Nintendo,Miscellaneous,Interchannel,Majesco Games,1,0,2006,11,1,0.3295454545454546,0.7012011581983197,0.0,0.6631653562348107,1,544,937,6,0
2821,MTV Sports: Skateboarding featuring Andy Macdonald,PlayStation,Sports,Darkblack,THQ,1,0,2000,9,1,0.3295454545454546,0.7012011581983197,0.125,0.0,1,875,463,13,39
2822,Zatch Bell! Mamodo Fury,PlayStation,Action,Mechanic Arms,Namco Bandai Games America,4,1,2006,9,3,0.3295454545454546,0.797872340425532,0.0,0.11238904996531421,1,614,1141,0,39
2823,Dragon Ball Z: Taiketsu,Nintendo,Action,Webfoot Technologies,Atari,2,0,2003,11,3,0.3295454545454546,0.6063829787234043,0.0,0.13385038239444866,1,79,2082,0,0
2824,Tamarin,PlayStation,Action,Chameleon Games,Chameleon Games,1,0,2020,9,2,0.3295454545454546,0.6702127659574468,0.0625,0.10931752672210053,1,170,347,0,39
2825,Family Guy: Back to the Multiverse,"PlayStation, Xbox",Action,Heavy Iron Studios,Activision,1,0,2012,11,4,0.32386363636363635,0.5691489361702129,0.0,0.16940508684860844,0,41,838,0,42
2826,Scourge: Outbreak,Xbox,Action,Tragnarion Studios,UFO Interactive,1,0,2013,7,4,0.3295454545454546,0.6808510638297873,0.0,0.2995063271938332,1,945,1939,0,45
2827,MotionSports,Xbox,General,Ubisoft Milan,Ubisoft,1,0,2010,11,3,0.3295454545454546,0.3936170212765958,0.0,0.04214589373699283,1,948,1986,5,45
2828,Looney Tunes: Acme Arsenal,"PlayStation, Wii, Xbox",Action,Red Tribe,Warner Bros. Interactive Entertainment,2,1,2007,10,2,0.27272727272727276,0.6063829787234044,0.022222222222222223,0.09321171859001019,0,980,1531,0,41
2829,Real Steel,Xbox,Action,Yuke's,Yuke's,1,0,2011,10,2,0.3295454545454546,0.7021276595744682,0.0,0.1900659382971555,1,1020,2126,0,45
2830,Soldier Elite,PC,General,Metropolis Software,DreamCatcher Interactive,1,0,2006,5,4,0.3295454545454546,0.44680851063829796,0.0,0.0554160059499586,1,270,1162,5,31
2831,Deep Black: Reloaded,PC,Action,Biart,Strategy First,1,0,2012,3,3,0.3181818181818182,0.37234042553191493,0.1,0.09357327154968142,1,852,205,0,31
2832,Montague's Mount,PC,Action Adventure,Polypusher Studios,Mastertronic,1,0,2013,10,3,0.3181818181818182,0.5000000000000001,0.047619047619047616,0.13803163028807114,1,550,1447,1,31
2833,Charlie and the Chocolate Factory,"Old Platform, PC, PlayStation, Xbox",Action Adventure,High Voltage Software,Global Star Software,1,0,2005,7,1,0.26988636363636365,0.2819148936170213,0.0,0.044016213997533415,0,400,854,1,24
2834,SuperPower,PC,General,GolemLabs,DreamCatcher Interactive,1,0,2002,3,1,0.3181818181818182,0.37234042553191493,0.0,0.04156200446246895,1,270,782,5,31
2835,Ultimate Beach Soccer,Xbox,Arcade,Pam Development,DreamCatcher Interactive,4,1,2003,11,1,0.3181818181818182,0.6914893617021277,0.0,0.6631653562348107,1,270,1362,3,45
2836,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,"PlayStation, Xbox",Sports,49Games,2K Sports,4,1,2006,1,1,0.30113636363636365,0.7229410046310748,0.0,0.07731857378160238,0,13,33,13,42
2837,Drive Girls,PlayStation,Action,Tamsoft,Rising Star Games,4,1,2017,9,3,0.3181818181818182,0.5744680851063831,0.0,0.05699522995100055,1,760,1847,0,39
2838,Air Raid: This Is Not a Drill!,PC,Action,Made by Kiddies,Big City Games,1,0,2003,6,3,0.3181818181818182,0.6595744680851064,0.0,0.1443923680361654,1,109,1103,0,31
2839,Army Men: Green Rogue,PlayStation,Action,3DO,3DO,2,0,2001,3,3,0.3181818181818182,0.46808510638297884,0.0,0.015341820738847168,1,19,29,0,39
2840,Pocket Racers,PlayStation,Arcade,Konami,Konami,6,1,2006,11,1,0.3181818181818182,0.7012011581983197,0.0,0.6631653562348107,1,507,1017,3,39
2841,Doctor Who: The Eternity Clock,PlayStation,General,Supermassive Games,BBC Worldwide,1,0,2012,5,2,0.3181818181818182,0.6914893617021277,0.0,0.17035503213838918,1,89,1812,5,39
2842,Troll and I,PlayStation,General,Maximum Games,Maximum Games,1,0,2017,3,3,0.3181818181818182,0.4361702127659576,0.0,0.10091800429897466,1,556,1136,5,39
2843,Senran Kagura Reflexions,Nintendo,Action,Honey Parade Games,XSEED Games,1,0,2018,9,4,0.3181818181818182,0.7872340425531916,0.0,0.33581012442944935,1,1010,863,0,0
2844,RollerCoaster Tycoon 3D,Nintendo,Strategy,n-Space,Atari,1,0,2012,10,1,0.3181818181818182,0.24468085106382986,0.0,0.046958656999057616,1,79,2173,14,0
2845,Brain Boost: Beta Wave,Nintendo,Miscellaneous,Interchannel,Majesco Games,1,0,2006,11,1,0.3181818181818182,0.23404255319148942,0.0,0.015341820738847168,1,544,937,6,0
2846,Coffeetime Crosswords,Xbox,General,"Voltex, Inc.",Konami,2,1,2008,7,1,0.3181818181818182,0.3297872340425532,0.0,0.029333551224150226,1,507,2063,5,45
2847,Ju-on: The Grudge,Wii,Action Adventure,FeelPlus,XSEED Games,1,0,2009,10,4,0.3181818181818182,0.5531914893617023,0.0,0.17170825033358425,1,1010,648,1,43
2848,R.I.P.D. The Game,"PC, Xbox",Action,Old School Games,Atlus,1,0,2013,7,3,0.24431818181818182,0.22872340425531917,0.0,0.043856621877408006,0,81,1326,0,38
2849,Raven Squad: Operation Hidden Dagger,PC,Action,Atomic Motion,Evolved Games,1,0,2009,8,3,0.3181818181818182,0.29787234042553196,0.09090909090909091,0.0613060044089403,1,305,154,0,31
2850,"Monsters, Inc. Scream Arena",Old Platform,Action,Radical Entertainment,THQ,1,0,2002,9,1,0.3181818181818182,0.5957446808510639,0.0,0.11366318395072388,0,875,1492,0,20
2851,AnaCapri: The Dream,PC,General,S&G Software,Got Game Entertainment,1,0,2007,9,2,0.3181818181818182,0.4148936170212767,0.25,0.06650588936680465,1,403,1593,5,31
2852,Onechanbara: Bikini Samurai Squad,Xbox,Action,Tamsoft,D3Publisher,1,0,2009,2,4,0.3181818181818182,0.6489361702127661,0.02564102564102564,0.28922952612939123,1,219,1847,0,45
2853,Tony Hawk's Motion,Nintendo,Sports,Creat Studios,Activision,1,0,2008,11,1,0.3181818181818182,0.7012011581983197,0.0,0.6631653562348107,1,41,415,13,0
2854,The Mummy: Tomb of the Dragon Emperor,"PlayStation, Wii",General,Eurocom Entertainment Software,Sierra Entertainment,1,0,2008,7,3,0.3125,0.6595744680851064,0.0,0.04511200456916692,0,801,616,5,40
2855,The Deer God,Nintendo,Action,Cinopt Studios LLC,Cinopt Studios LLC,1,0,2017,12,3,0.3181818181818182,0.23404255319148942,0.0,0.038869513007359184,1,181,363,0,0
2856,Universal Studios Theme Parks Adventure,Old Platform,Miscellaneous,Kemco,Kemco,2,0,2001,12,3,0.3181818181818182,0.3085106382978724,0.0,0.0277080029749793,0,498,998,6,20
2857,Resident Evil: Survivor,PlayStation,Action Adventure,Capcom,Capcom,1,0,2000,8,4,0.3181818181818182,0.6276595744680852,0.2,0.28527962570673987,1,161,324,1,39
2858,Inkheart,Nintendo,General,DreamCatcher Interactive,DreamCatcher Interactive,1,0,2009,1,1,0.3181818181818182,0.1595744680851064,0.0,0.0,1,270,540,5,0
2859,Tony Hawk's Pro Skater 5,"PlayStation, Xbox",Sports,Robomodo,Activision,20,1,2015,9,3,0.27840909090909094,0.15957446808510642,0.0,0.08941792954761275,0,41,1560,13,42
2860,Turn It Around,Nintendo,Action,Taito Corporation,Majesco Games,2,0,2007,8,1,0.3181818181818182,0.7012011581983197,0.0,0.6631653562348107,1,544,1842,0,0
2861,Pacific Rim,Xbox,Action,Yuke's,Yuke's,2,1,2013,7,2,0.3181818181818182,0.47872340425531923,0.0,0.11213111588774963,1,1020,2126,0,45
2862,Star Wars: Flight of the Falcon,Nintendo,Action,Pocket Studios,THQ,1,0,2003,11,1,0.3181818181818182,0.5957446808510639,0.0,0.07024315622832138,1,875,1434,0,0
2863,Putty Squad,PlayStation,Action,System 3,Maximum Games,1,0,2014,3,2,0.3068181818181818,0.2872340425531915,0.0,0.09243740753918465,1,556,1826,0,39
2864,CrossfireX,Xbox,Action,Smilegate,Smilegate,1,0,2022,2,4,0.3068181818181818,0.3191489361702128,0.0,0.20925643548381995,1,817,1709,0,45
2865,Motocross Mania 3,Xbox,Racing,Deibus Studios,2K Games,2,0,2005,4,3,0.3068181818181818,0.3191489361702128,0.0,0.6631653562348107,1,11,483,8,45
2866,Burnout Legends,"Nintendo, PlayStation",Arcade,Visual Impact,EA Games,6,1,2005,9,1,0.5795454545454546,0.7340425531914895,0.5550314465408805,0.5500963856119496,0,276,2050,3,14
2867,Dead or Alive Paradise,PlayStation,Action,Team Ninja,Tecmo,1,0,2010,3,4,0.3068181818181818,0.5957446808510639,0.0,0.2079406034437365,1,892,1861,0,39
2868,Attack of the Movies 3D,Xbox,Action,Panic Button,Majesco Games,1,0,2010,5,3,0.3068181818181818,0.14893617021276595,0.0,0.6631653562348107,1,544,1365,0,45
2869,Painkiller: Resurrection,PC,Action,Homegrown Games,DreamCatcher Interactive,1,0,2009,10,4,0.3068181818181818,0.3936170212765958,0.0,0.13553875167998614,1,270,862,0,31
2870,Umbrella Corps,"PC, PlayStation",Action,Capcom,Capcom,6,1,2016,6,4,0.29545454545454547,0.20212765957446813,0.03333333333333333,0.09552815701576314,0,161,324,0,32
2871,G.I. Combat,PC,General,Freedom LLC,Strategy First,2,0,2002,11,3,0.3068181818181818,0.34042553191489366,0.0,0.028909541466414345,1,852,681,5,31
2872,Pimp My Ride,"PlayStation, Xbox",Arcade,Eutechnyx,Activision,1,0,2006,11,3,0.29545454545454547,0.4148936170212767,0.0,0.10519059504742212,0,41,618,3,42
2873,Godzilla Unleashed,PlayStation,Action Adventure,"Pipeworks Software, Inc.",Atari,4,1,2007,11,2,0.3068181818181818,0.6382978723404256,0.0,0.0460254622165415,1,79,1404,1,39
2874,The Walking Dead: Survival Instinct,"PC, PlayStation, Xbox",Action,Terminal Reality,Activision,1,0,2013,3,4,0.2689393939393939,0.3368794326241136,0.0,0.16222015021143285,0,41,1876,0,35
2875,Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox,Action,Red Fly Studio,Activision,1,0,2013,8,3,0.3068181818181818,0.5425531914893619,0.0,0.33304162149411054,1,41,1526,0,45
2876,Naruto Shippuden: Dragon Blade Chronicles,Wii,Action,Eighting,Tomy Corporation,1,0,2010,11,2,0.3068181818181818,0.3085106382978724,0.0,0.013480484191409903,1,924,591,0,43
