,game_name,platform,genres,develeoper,publisher,max_players,online_game,release_year,release_month,rating,meta_score,user_score,critic_positive_normelize,user_positive_normelize,exclusive_game,publisher_labeled,develeoper_labeled,genres_labeled,platform_labeled
8982,Obscuritas,PC,"3d, adventure, first-person",Visual Imagination Software,Ravenscourt,0,0,2016,3,3,0.5909090909090909,0.4042553191489362,0.0,0.656743750063108,1,1269,3346,172,39
8983,All-Star Fruit Racing,"Nintendo, PlayStation","arcade, automobile, racing",3DClouds.it,PQube,8,1,2018,8,1,0.5738636363636365,0.3776595744680852,0.045454545454545456,0.41170520836488733,0,1143,49,839,19
8984,Beat Hazard Ultra,PlayStation,"action, shoot-'em-up, shooter, static, top-down",Cold Beam Games,Cold Beam Games,2,0,2011,10,1,0.5909090909090909,0.6914893617021277,0.42857142857142855,0.5384615384615384,1,323,627,711,47
8985,AC/DC Live: Rock Band Track Pack,"PlayStation, Xbox","action, miscellaneous, music, rhythm",Harmonix Music Systems,MTV Games,0,0,2008,11,3,0.5738636363636365,0.521276595744681,0.16666666666666666,0.3246753246753247,0,914,1319,690,50
8986,WorldShift,PC,"general, real-time, sci-fi, strategy",Black Sea Studios,Got Game Entertainment,0,0,2009,11,3,0.5909090909090909,0.7021276595744682,0.0,0.656743750063108,1,676,383,1172,39
8987,Go! Sudoku,PlayStation,"logic, miscellaneous, puzzle",Sumo Digital,Ubisoft,0,0,2006,3,1,0.5909090909090909,0.5319148936170214,0.23076923076923078,0.2857142857142857,1,1641,2950,1231,47
8988,Narcos: Rise of the Cartels,"PC, PlayStation, Xbox","action, general, strategy, tactics, turn-based",Kuju Entertainment,Curve Digital,0,0,2019,11,4,0.5075757575757577,0.2588652482269504,0.037037037037037035,0.1345679012345679,0,363,1643,675,43
8989,Asterix & Obelix XXL 2,"Nintendo, PlayStation, Xbox","3d, action, platformer",Etranges Libellules,Microids,0,0,2018,11,3,0.5757575757575758,0.6702127659574469,0.08333333333333333,0.5383590277988138,0,962,983,154,22
8990,Wii Music,Wii,"action, miscellaneous, music, rhythm",Nintendo,Nintendo,4,1,2008,10,1,0.5909090909090909,0.47872340425531923,0.27906976744186046,0.3356643356643357,1,1070,2078,690,51
8991,Sacred Citadel,"PC, PlayStation, Xbox","2d, action, beat-'em-up",Southend Interactive,Deep Silver,0,0,2013,4,3,0.5795454545454546,0.6312056737588653,0.08472222222222221,0.3976851851851852,0,402,2839,33,43
8992,Harvest Moon 3D: The Tale of Two Towns,Nintendo,"breeding/constructing, business / tycoon, general, management, strategy",Marvelous Entertainment,Natsume,0,0,2011,11,1,0.5909090909090909,0.6595744680851064,0.14285714285714285,0.45714285714285713,1,1046,1808,935,0
8993,Lucidity,Xbox,"3d, action, platformer, puzzle",LucasArts,LucasArts,0,0,2009,10,1,0.5909090909090909,0.7765957446808511,0.15384615384615385,0.75,1,901,1734,155,53
8994,Viewtiful Joe: Red Hot Rumble,"Old Platform, PlayStation","2d, action, beat-'em-up",Clover Studio,Capcom,4,1,2005,11,3,0.5852272727272727,0.7127659574468086,0.057870370370370364,0.6388888888888888,0,267,606,33,33
8995,Beholder: Complete Edition,PlayStation,"general, strategy",Warm Lamp Games,Curve Digital,0,0,2018,1,3,0.5909090909090909,0.6595744680851064,0.0,0.5,1,363,3381,1196,47
8996,ReCore,"PC, Xbox","action adventure, general",Armature Studio,Microsoft Game Studios,0,0,2016,9,3,0.5625,0.6382978723404256,0.1542857142857143,0.5286857172966137,0,964,199,275,46
8997,Lemmings Touch,PlayStation,"action, miscellaneous, puzzle",d3t Ltd,SCEA,0,0,2014,5,1,0.5909090909090909,0.6808510638297873,0.15,0.4444444444444444,1,1332,3517,692,47
8998,Crashday,PC,"arcade, automobile, driving, racing",Replay Studios,ValuSoft,4,1,2006,12,3,0.5909090909090909,0.7765957446808511,0.125,0.5588235294117647,1,1668,2526,834,39
8999,The Con,PlayStation,"3d, action, fighting",SCEA,SCEA,2,0,2005,10,3,0.5909090909090909,0.7340425531914895,0.21621621621621623,0.6470588235294118,1,1332,2610,143,47
9000,Gun Metal,Xbox,"action, sci-fi, shooter, third-person",Rage Software,Majesco Games,1,0,2002,7,3,0.5909090909090909,0.7127659574468086,0.23529411764705882,0.6,1,923,2446,706,53
9001,Silent Scope,"Old Platform, PlayStation","action, rail, shooter",KCET,Konami,1,0,2000,10,4,0.5909090909090909,0.7180851063829787,0.27391304347826084,0.4583333333333333,0,857,1581,702,33
9002,Table Top Racing,PlayStation,"arcade, automobile, driving, racing",Playrise Edge Ltd.,Ripstone,0,0,2014,8,1,0.5909090909090909,0.7127659574468086,0.23809523809523808,0.6190476190476191,1,1315,2334,834,47
9003,WRC 3: FIA World Rally Championship,"PC, PlayStation","automobile, driving, racing, rally / offroad, simulation",Milestone S.r.l,Namco Bandai Games,16,1,2013,3,1,0.5795454545454546,0.696808510638298,0.175,0.5388994307400379,0,1043,1896,896,40
9004,The Legend of Heroes II: Prophecy of the Moonlight Witch,PlayStation,"console-style rpg, japanese-style, role-playing",Microvision,Namco Bandai Games America,0,0,2006,6,2,0.5909090909090909,0.7340425531914895,0.16,0.631578947368421,1,1044,1877,1042,47
9005,The Suicide of Rachel Foster,"PC, PlayStation","3d, adventure, first-person",101%,Daedalic Entertainment,0,0,2020,2,3,0.5625,0.6914893617021277,0.19305555555555556,0.5166666666666666,0,384,2,172,40
9006,Alternativa,PC,"adventure, general",Centauri Production,Bohemia Interactive,0,0,2010,11,3,0.5909090909090909,0.5957446808510639,0.125,0.35,1,219,548,745,39
9007,Imperium Romanum,PC,"government, historic, management, real-time, strategy",Haemimont,SouthPeak Games,1,0,2008,3,2,0.5909090909090909,0.7553191489361704,0.2631578947368421,0.5925925925925926,1,1438,1298,1203,39
9008,Zombie Tycoon 2: Brainhov's Revenge,PlayStation,"business / tycoon, management, strategy, tycoon",Frima Studio,Frima Studio,2,0,2013,4,3,0.5909090909090909,0.5957446808510639,0.3076923076923077,0.4666666666666667,1,580,1112,954,47
9009,PONCHO,PlayStation,"2d, action, platformer",Delve Interactive,Rising Star Games,0,0,2015,11,1,0.5909090909090909,0.3510638297872341,0.36363636363636365,0.14285714285714285,1,1316,795,61,47
9010,Arcade Classics Anniversary Collection,"Nintendo, PlayStation","compilation, miscellaneous",Konami,Konami,0,0,2019,4,3,0.5795454545454546,0.4414893617021277,0.08846153846153847,0.47122901788869687,0,857,1631,1033,19
9011,Red Steel,Wii,"action, arcade, first-person, modern, shooter",Ubisoft Paris,Ubisoft,0,0,2006,11,3,0.5909090909090909,0.6808510638297873,0.25925925925925924,0.4925373134328358,1,1641,3252,511,51
9012,SBK: Snowboard Kids,Nintendo,"alternative, individual, ski / snowboard, snowboarding, sports",Racjin,Atlus,4,1,2005,11,1,0.5909090909090909,0.6808510638297873,0.14285714285714285,0.3333333333333333,1,124,2441,799,0
9013,SOCOM: U.S. Navy SEALs Confrontation,PlayStation,"action, arcade, modern, shooter, third-person",Slant Six,SCEA,32,1,2008,10,4,0.5909090909090909,0.6914893617021277,0.203125,0.6103896103896104,1,1332,2779,541,47
9014,Fallout: New Vegas - Lonesome Road,"PlayStation, Xbox","first-person, role-playing, western-style",Obsidian Entertainment,Bethesda Softworks,0,0,2011,9,4,0.5852272727272727,0.7659574468085107,0.16517857142857142,0.5954545454545455,0,167,2138,1108,50
9015,Fatal Fury Special,Xbox,"2d, action, fighting",Mine Loader,SNK Playmore,4,1,2007,9,3,0.5909090909090909,0.7659574468085107,0.08333333333333333,0.3333333333333333,1,1341,1909,42,53
9016,Blue Dragon: Awakened Shadow,Nintendo,"action rpg, role-playing",Tri-Crescendo,D3Publisher,0,0,2010,5,2,0.5909090909090909,0.6808510638297873,0.2962962962962963,0.656743750063108,1,376,3194,364,0
9017,Lost in Harmony,Nintendo,"action, music, rhythm",Digixart Entertainment,Playdius,0,0,2018,6,1,0.5909090909090909,0.6276595744680852,0.2,0.3333333333333333,1,1206,843,698,0
9018,Dead Man's Hand,"PC, Xbox","action, arcade, first-person, historic, shooter",Human Head Studios,Atari,8,1,2004,3,3,0.5852272727272727,0.6595744680851066,0.1967741935483871,0.46969696969696967,0,122,1396,502,46
9019,Clive Barker's Jericho,"PC, PlayStation, Xbox","action adventure, horror, survival",Mercury Steam,Codemasters,1,0,2007,10,4,0.5795454545454546,0.7588652482269506,0.18206308610400682,0.586284593224095,0,320,1853,316,43
9020,Scrap Metal,Xbox,"arcade, automobile, driving, racing",Slick Entertainment,Slick Entertainment,0,0,2010,3,2,0.5909090909090909,0.8085106382978725,0.34285714285714286,0.656743750063108,1,1411,2784,834,53
9021,Gothic 3,PC,"pc-style rpg, role-playing, western-style",Piranha Bytes,Aspyr,0,0,2006,11,3,0.5909090909090909,0.7659574468085107,0.3333333333333333,0.6200227531285551,1,117,2289,1266,39
9022,Fat Princess Adventures,PlayStation,"action, action rpg, general, role-playing",SCE Santa Monica,SCEA,4,1,2015,12,3,0.5909090909090909,0.723404255319149,0.2777777777777778,0.5370370370370371,1,1332,2607,447,47
9023,Citizens of Space,PlayStation,"japanese-style, role-playing",Sega,Sega,0,0,2019,6,3,0.5909090909090909,0.6808510638297873,0.1111111111111111,0.6666666666666666,1,1373,2685,1226,47
9024,Robin Hood: Defender of the Crown,"PC, PlayStation","general, historic, strategy, turn-based",Atomic Planet Entertainment,Capcom,1,0,2003,9,3,0.5681818181818182,0.6436170212765958,0.027777777777777776,0.33333333333333337,0,267,247,1137,40
9025,Empire Earth: The Art of Conquest,PC,"general, historic, real-time, strategy",Mad Doc Software,Sierra Entertainment,0,0,2002,9,3,0.5909090909090909,0.8617021276595747,0.38461538461538464,0.7105263157894737,1,1389,1766,1132,39
9026,Afrika,PlayStation,"adventure, career, general, simulation, virtual",Rhino Studios,Natsume,0,0,2009,10,2,0.5909090909090909,0.6276595744680852,0.08333333333333333,0.5,1,1046,2542,724,47
9027,Jon Shafer's At the Gates,PC,"4x, strategy, turn-based",Conifer Games,Conifer Games,0,0,2019,1,3,0.5909090909090909,0.5531914893617023,0.16,0.4666666666666667,1,329,641,209,39
9028,Murderous Pursuits,PC,"action, action adventure, general, survival",Blazing Griffin,Blazing Griffin,0,1,2018,4,3,0.5909090909090909,0.6276595744680852,0.1,0.3,1,200,393,423,39
9029,MISSING: An Interactive Thriller - Episode One,PC,"adventure, point-and-click",ZANDEL MEDIA,ZANDEL MEDIA,0,0,2015,5,3,0.5909090909090909,0.6702127659574468,0.36363636363636365,0.4444444444444444,1,1764,3476,775,39
9030,Soldner-X: Himmelssturmer,PlayStation,"action, scrolling, shoot-'em-up, shooter, vertical",SideQuest Studios,EastAsiaSoft,0,0,2008,12,1,0.5909090909090909,0.6595744680851064,0.18181818181818182,0.656743750063108,1,472,2726,709,47
9031,CSI: Crime Scene Investigation: Hard Evidence,"PC, Wii, Xbox","adventure, general, point-and-click",Telltale Games,Ubisoft,0,0,2007,9,4,0.48106060606060613,0.6205673758865249,0.07407407407407407,0.39771870286576166,0,1641,3055,754,45
9032,Front Mission Evolved,"PC, PlayStation, Xbox","action, arcade, sci-fi, shooter, third-person",Double Helix Games,Square Enix,0,0,2010,9,3,0.5530303030303031,0.5886524822695036,0.11355311355311355,0.34783643959564475,0,1459,869,544,43
9033,Aura: Fate of the Ages,PC,"3d, adventure, fantasy, first-person",Streko-Graphics Inc.,The Adventure Company,0,0,2004,6,1,0.5909090909090909,0.5531914893617023,0.23076923076923078,0.17647058823529413,1,1551,2920,163,39
9034,ATV Offroad Fury: Blazin' Trails,PlayStation,"automobile, driving, racing, rally / offroad, simulation",Climax Group,SCEA,4,1,2005,4,1,0.5909090909090909,0.797872340425532,0.21875,0.7222222222222222,1,1332,598,896,47
9035,Raw Danger!,PlayStation,"action adventure, modern",Irem,Agetec Inc.,1,0,2007,6,3,0.5909090909090909,0.8936170212765958,0.3181818181818182,0.8333333333333334,1,69,1506,322,47
9036,Secret of Mana,PlayStation,"action rpg, role-playing",Square Enix,Square Enix,0,0,2018,2,2,0.5909090909090909,0.6170212765957448,0.13559322033898305,0.4645669291338583,1,1459,2874,364,47
9037,The Flower Collectors,PC,"3d, adventure, first-person",Mi'pu'mi Games,Mi'pu'mi Games,0,0,2020,4,3,0.5909090909090909,0.6382978723404256,0.375,0.5,1,959,1867,172,39
9038,Deliver Us The Moon: Fortuna,PC,"3d, adventure, third-person",KeokeN Interactive,KeokeN Interactive,0,0,2019,10,3,0.5909090909090909,0.6382978723404256,0.08333333333333333,0.52,1,843,1603,195,39
9039,8-Bit Hordes,PlayStation,"command, real-time, strategy",Petroglyph,Petroglyph,0,1,2019,2,3,0.5909090909090909,0.2872340425531915,0.16666666666666666,0.656743750063108,1,1172,2265,1025,47
9040,The Lost Child,"Nintendo, PlayStation","japanese-style, role-playing",Kadokawa,NIS America,0,0,2018,6,3,0.5852272727272727,0.5957446808510639,0.15277777777777776,0.55,0,1036,1588,1226,19
9041,The Way Remastered,Nintendo,"2d, action, platformer",Puzzling Dream,Puzzling Dream,0,0,2018,4,3,0.5909090909090909,0.7021276595744682,0.0,0.525,1,1246,2413,61,0
9042,Cargo Commander,PC,"2d, action, adventure, general, platformer",Serious Brew,Digital Tribe,0,0,2012,11,3,0.5909090909090909,0.6808510638297873,0.1111111111111111,0.52,1,429,2696,28,39
9043,Dead Block,"PlayStation, Xbox","general, strategy",Candygun Games,Candygun Games,0,0,2011,7,3,0.5170454545454546,0.7180851063829788,0.1625,0.5871212121212122,0,266,517,1196,50
9044,Contra,Xbox,"2d, action, horizontal, platformer, scrolling, shoot-'em-up, shooter",Backbone Entertainment,Konami,2,1,2006,11,2,0.5909090909090909,0.521276595744681,0.05555555555555555,0.26666666666666666,1,857,277,53,53
9045,Mega Man Battle Network 6 Cybeast Falzar,Nintendo,"action rpg, role-playing",Capcom,Capcom,2,0,2006,6,1,0.5909090909090909,0.8829787234042554,0.16666666666666666,0.8026315789473685,1,267,518,364,0
9046,Stacked with Daniel Negreanu,"PC, PlayStation","gambling, miscellaneous, parlor",5000ft,Myelin Media,10,1,2006,5,3,0.5568181818181818,0.5957446808510639,0.19706210243294642,0.49933786377764977,0,1026,62,1126,40
9047,Tokyo Xtreme Racer 3,PlayStation,"driving, gt / street, racing",Genki,Crave,2,0,2003,11,1,0.5909090909090909,0.8829787234042554,0.26666666666666666,0.8148148148148148,1,346,1216,1064,47
9048,Altered Beast: Guardian of the Realms,Nintendo,"action, beat-'em-up",3d6 Games,THQ,4,1,2002,11,3,0.5909090909090909,0.6063829787234043,0.23076923076923078,0.3333333333333333,1,1512,52,550,0
9049,Top Gun: Combat Zones,"Old Platform, PlayStation","flight, modern jet, simulation",Titus Software,Titus Software,1,0,2001,10,1,0.5681818181818182,0.4787234042553192,0.08823529411764706,0.3680555555555556,0,1596,3148,1112,33
9050,The Weakest Link,PlayStation,"miscellaneous, trivia / game show",Activision,Activision,0,0,2001,9,1,0.5909090909090909,0.8191489361702129,0.14285714285714285,0.7142857142857143,1,59,109,1255,47
9051,WTF: Work Time Fun,PlayStation,"general, miscellaneous, party / minigame, puzzle",SCEJ,D3Publisher,8,1,2006,10,3,0.5909090909090909,0.797872340425532,0.2608695652173913,0.75,1,376,2616,1152,47
9052,Fire Emblem: Shadow Dragon & the Blade of Light,Nintendo,"strategy, tactics, turn-based",Intelligent Systems,Nintendo,0,0,2020,12,1,0.5909090909090909,0.7872340425531916,0.15625,0.6551724137931034,1,1070,1483,1293,0
9053,Sonic: Lost World,"Nintendo, Wii","3d, action, platformer",Sonic Team,Sega,0,0,2013,10,2,0.5681818181818182,0.6808510638297873,0.3189338235294118,0.4571357668185715,0,1373,2829,154,23
9054,SimCity Societies,PC,"city building, government, management, modern, strategy",Tilted Mill,Electronic Arts,1,0,2007,11,2,0.5909090909090909,0.4255319148936171,0.14814814814814814,0.21100917431192662,1,485,3139,976,39
9055,Undead Knights,PlayStation,"3d, action, action adventure, beat-'em-up, horror, survival",Now Production,Tecmo,4,1,2009,9,4,0.5909090909090909,0.8617021276595747,0.2222222222222222,0.75,1,1537,2112,94,47
9056,Miami Vice: The Game,PlayStation,"action, arcade, modern, shooter, third-person",Rebellion,Sierra Entertainment,0,0,2006,7,4,0.5909090909090909,0.7021276595744682,0.08333333333333333,0.5333333333333333,1,1389,2485,541,47
9057,Hasbro Family Game Night,Wii,"board / card game, board games, miscellaneous",EA Bright Light,Electronic Arts,4,1,2008,11,1,0.5909090909090909,0.6489361702127661,0.08333333333333333,0.42857142857142855,1,485,902,915,51
9058,Final Fantasy II,PlayStation,"console-style rpg, japanese-style, role-playing",TOSE,Square Enix,0,0,2007,7,3,0.5909090909090909,0.6914893617021277,0.16129032258064516,0.4716981132075472,1,1459,3003,1042,47
9059,Stifled,PlayStation,"3d, adventure, first-person",Gattai Games,Gattai Games,0,0,2017,10,3,0.5909090909090909,0.6276595744680852,0.07692307692307693,0.5555555555555556,1,648,1205,172,47
9060,Exile's End,PlayStation,"2d, action, platformer",MagneticRealms,XSEED Games,0,0,2016,10,3,0.5909090909090909,0.6702127659574468,0.06666666666666667,0.656743750063108,1,1741,1792,61,47
9061,Salary Man Escape VR,PlayStation,"action, puzzle",Sony Interactive Entertainment,Sony Interactive Entertainment,0,0,2018,6,1,0.5909090909090909,0.6702127659574468,0.21428571428571427,0.5416666666666666,1,1430,2832,701,47
9062,The Raven: Legacy of a Master Thief - Ancestry of Lies,PC,"adventure, general, point-and-click",KING Art,The Adventure Company,0,0,2013,8,3,0.5909090909090909,0.5000000000000001,0.16666666666666666,0.656743750063108,1,1551,1583,754,39
9063,Gemini: Heroes Reborn,"PC, Xbox","action adventure, linear","Phosphor Games Studio, LLC",Imperative Entertainment,0,0,2016,1,3,0.5397727272727273,0.5904255319148937,0.16346153846153846,0.2803030303030303,0,781,2277,318,46
9064,The Order: 1886,PlayStation,"action, action adventure, arcade, general, linear, sci-fi, shooter, third-person",Ready at Dawn,SCEA,0,0,2015,2,4,0.5909090909090909,0.6914893617021277,0.3191489361702128,0.5338941118258288,1,1332,2474,383,47
9065,Travis Strikes Again: No More Heroes - Complete Edition,PlayStation,"3d, action, beat-'em-up",Grasshopper Manufacture,Marvelous Inc.,0,0,2019,10,4,0.5909090909090909,0.7872340425531916,0.36363636363636365,0.7027027027027027,1,928,1256,130,47
9066,Stronghold 2,PC,"general, historic, real-time, strategy",FireFly Studios,2K Games,0,1,2005,4,3,0.5909090909090909,0.6489361702127661,0.21212121212121213,0.42342342342342343,1,16,1051,1132,39
9067,Total War: Rome II - Caesar in Gaul,PC,"general, historic, real-time, strategy",Creative Assembly,Sega,0,0,2013,12,3,0.5909090909090909,0.46808510638297884,0.14285714285714285,0.32142857142857145,1,1373,685,1132,39
9068,Firefighter F.D. 18,PlayStation,"action adventure, modern",KCET,Konami,1,0,2004,3,3,0.5909090909090909,0.7765957446808511,0.18518518518518517,0.7142857142857143,1,857,1581,322,47
9069,Rayman Arena,"Old Platform, PlayStation","driving, on-foot, racing",Ubisoft,Ubisoft,4,1,2002,9,1,0.5738636363636365,0.7978723404255321,0.05,0.6833333333333333,0,1641,3240,1069,33
9070,Traitors Gate,PC,"adventure, general",Daydream Software,DreamCatcher Interactive,0,0,2000,4,1,0.5909090909090909,0.6808510638297873,0.3333333333333333,0.6190476190476191,1,456,771,745,39
9071,Dynasty Warriors 7 Empires,PlayStation,"3d, action, beat-'em-up",Omega Force,Tecmo Koei Games,2,0,2013,2,3,0.5909090909090909,0.8191489361702129,0.15,0.7391304347826086,1,1539,2152,130,47
9072,Atelier Iris 3: Grand Phantasm,PlayStation,"console-style rpg, role-playing",Gust,NIS America,1,0,2007,5,3,0.5909090909090909,0.6914893617021277,0.23529411764705882,0.5294117647058824,1,1036,1289,1045,47
9073,Neverwinter Nights: Enhanced Edition,"Nintendo, PlayStation","role-playing, western-style",Beamdog,Skybound Games,0,0,2019,12,4,0.5511363636363636,0.4202127659574469,0.1111111111111111,0.27941176470588236,0,1408,302,1278,19
